id,question,original_answer,audit_status,support_method,support_pos,match_detail,revised_answer,revised_note,support_excerpt
542,Cemal Paşa'ya göre yabancı temsilciler Anadolu hakkında ne söylemektedir?,Dahilde emniyet ve asayişin tesisi ısrarla tavsiye oluyor ve Anadolu'da bir katliama uğrayacakları endişesiyle korkuya kapılan Hıristiyan ahalinin akın akın işgal altında bulunan yerlere iltica etmekte bulunduğu söyleniyor.,partial_substring_support,answer_ngram_search,529750,uğrayacakları endişesiyle korkuya kapılan hıristiyan,,,"üstat. 26.10.1919 Sait Dokuzuncu Mektup ""9.R"" kurye geldi. Keskin teşkilatı bitmiştir. Arkadaşlara propaganda için talimat verdim. Muvaffakiyetlerimizin ilk semerelerini yakında toplayacağımızdan eminim üstadım. 27/28.10.1919 Sait Onuncu Mektup Aziz Üstat, Mabeyn'de yeni kabine teşkili terti"
543,Cemal Paşa'ya göre Fransa temsilcisi ne iddia etmiştir?,"Temsilcilere Heyeti Temsiliye namına telgrafnameler çekilmesinin memlekette iki hükümetin mevcudiyetini gösterdiği, Fransa temsilcisi tarafından alenen ifade olunmuştur.",exact_quote_or_near,answer_substring,530759,,,,"dilmesi lüzum ve zaruretini arz eder ve hürmetler takdim eylerim. 29/30.10.1919 Sait Benim bir mektubumdan Hikmet'e bahsedilmiş. Bu mektubun muhteviyatını nereden öğrenmişler? Bizzat Hikmet ile görüştüm. Ve bunun vaki olduğunu büyük bir hayretle Hikmet'ten dinledim. Casus benim muhitimde midir, yoksa sizde midir? On Birinci Mektup Aziz Üstadım, Kürt Teali Cemiyeti'ndeki samimi dostlarımızla görüştüm. Yen"
544,Mustafa Kemal Hıristiyan ahali iddiasına nasıl cevap vermiştir?,"İşgal edilmiş mevkilere ve bilhassa Adana havalisine gidenler, oralarda Ermeni unsurunu yoğunlaştırmak maksadıyla gitmektedir. Anadolu'da Hıristiyanlar için bir tehlike yoktur.",partial_substring_support,answer_ngram_search,529998,oralarda ermeni unsurunu yoğunlaştırmak maksadıyla,,,"z Üstat, Mabeyn'de yeni kabine teşkili tertibat ve tasavvurları duyulmuştur. Bu işin hızlandırılması elzemdir. Anadolu teşkilatımızın bazı tertipleri Kuvayi Milliye'ce anlaşılmış, bilhassa Ankara ve Kayseri'de aleyhimizde faaliyet başlamıştır. Kürt Cemiyeti, verdiği vaadi hilafına faaliyet"
545,Mustafa Kemal'e göre Dahiliye Nezareti'nin sorunu nedir?,"Aynı müsteşar, aynı İdarei Umumiye müdürü, aynı Memurin müdürü vazife icrasında devam ediyor. Dahiliye Nezareti hâlâ eski Nazır Âdil Bey ruhunu yaşatmaktadır. Milli harekâta aleyhtarlıklarından dolayı kovulan memurları ısrarla tayin etmektedir.",partial_substring_support,answer_ngram_search,532942,aleyhtarlıklarından dolayı,,,"rika'nın gerek ricali ve gerek matbuatıyla bu kuvvete karşı gösterdikleri muhtelif eğilimler, siyasi ve askeri üstünlüğünüzün rekabet edilir hale düştüğünün açık bir delilidir. Ahmet Rıza gibi Klemanso’ ve Pişo'nun,? muhtelif siyasi ricalin en samimi ve kadim dostlu"
546,Mustafa Kemal millet ve düşman devletlere karşı tutum hakkında ne söylemiştir?,"Millet ateşkes halinde bulunduğu düşman devletlerden hiçbirisine tehditkâr vaziyet almış değildir. Yalnız mukaddes ve meşru haklarına müdahaleleri, kati lüzum hasıl olursa, silahla dahi önlemeye azmeylemiştir.",exact_quote_or_near,answer_substring,534765,,,,"iş tertibata mâni olmak ve meydana getirilen tehlikeli vaziyetleri bertaraf etmek için elimizden gelen her çare ve tedbire başvurduk. Şimdiye kadar ifade ettiğim ve bundan sonra sırası geldikçe hatırlatmaya çalışacağım malum isyanları, ihtilalleri, resmi düşman kuvvetleri tecavüzlerini bastırmak, bertaraf etmek için çok uğraştık. Ali Rıza Paşa kabinesi, gözüne batan Kuvayi Milliye'yi batırmaya ve bunun için bizimle didişmeye bakmaktan başka "
547,Heyeti Temsiliye'nin temsilcilere telgraf çekmesi meselesi nasıl savunulmuştur?,Bu ancak protestolarla sınırlıdır ve hükümetin oluru da alınmıştır. Milli birliğin temsilcisi olmak sıfatıyla Heyeti Temsiliye'nin millet namına bu gibi müracaatlarda bulunması meşru bir hakkıdır. Hükümet de aynı hassasiyeti gösterirse büyük faydalar temin olunacaktır.,partial_substring_support,answer_ngram_search,535138,temsilcisi olmak sıfatıyla heyeti temsiliye,,,"yi Milliye'yi batırmaya ve bunun için bizimle didişmeye bakmaktan başka bir yardımda bulunmadığı gibi, ondan sonra iktidar mevkiine gelen değerli arkadaşları dahi, onun yolunu takipten ve neticede felaketten felakete ve rezaletten rezalete sürüklenmekten başka bir hizmet görmediler."
548,Mustafa Kemal'e göre Aydın cephesinde para toplanması meselesi nasıl çözülmüştür?,Düşük hükümetin hainane siyasetin mirası olan Aydın cephesinde para toplanmasında belki bazı uygunsuzluklar olmuş olabilir. Ancak Sivas Umumi Kongresi ile şekillenen milli birlik ve Harbiye Nezareti'nin vatanperverane gayretleri sayesinde bu gibi hallerin önü alınmıştır.,partial_substring_support,answer_ngram_search,534654,harbiye nezareti nin vatanperverane gayretleri,,,"ebet derecesi meydana çıkmış demektir. Bu zatı himaye elzemdir. Mister Fru'ya yazdığım mektup Efendiler, bu geniş tertibata mâni olmak ve meydana getirilen tehlikeli vaziyetleri bertaraf etmek için elimizden gelen her çare ve tedbire başvurduk. Şimdiye kadar ifade ettiğim ve bundan son"
549,Sait Molla ve Rahip Fru ile ilgili 24 Ekim tarihli mektupta ne söylenmiştir?,"Sait Molla, Rahip Fru'ya yazdığı mektupta 'Sivas vakasını nasıl buldunuz? Biraz düzensiz, ama yavaş yavaş düzelecek' diyerek Şeyh Recep vakasının düşmanlar tarafından organize edildiğini göstermiştir.",partial_substring_support,answer_ngram_search,440924,vakasını nasıl buldunuz biraz düzensiz,,,"ülüğü görülmüş şahıslar bulunduğu takdirde, bunların mebus seçilmesine meydan verilmemek için Heyeti Temsiliye'ce uyarma suretinde, münasip şekilde bazı telkinler yapılması uygun olacağı da düşünüldü. Heyeti Temsiliye'nin bu konu-da nasıl aracılık yapacağı da, ayrıca bir formül"
550,Cemal Paşa'nın 'tehlike ve musibet anlarında vakar ve sükünetin muhafazası' vurgusu ne amaçla yapılmıştır?,"Heyeti Temsiliye'nin düşman devletlere karşı sert tutumunu eleştirmek, daha ılımlı ve temkinli davranılmasını istemek amacıyla yapılmıştır.",partial_substring_support,answer_ngram_search,7067,heyeti temsiliye nin,,,atı Milli Teşkilatın Düzene Sokulması Yahya Kaptan Meselesi Vicdani Vazifelerimden Biri 1919 Sonbaharında Karşılaştığımız Diğer Bazı Vakalar Ankara'ya Geliş Kâzım Karabekir Paşa Heyeti Temsiliye'nin Ankara'ya Gitmesine Taraftar Değildi Genel Vaziyeti İdare ve 
551,Cemal Paşa'nın 'hele bunlardan herhangi birine karşı hakaret edici sözler kullanılması' ifadesinin anlamı nedir?,Heyeti Temsiliye'nin İtilaf Devletleri temsilcilerine gönderdiği protestolarda kullandığı sert ifadelere atıfta bulunmakta ve bu tutumun 'ahlak temizliği ve uzakgörüşlülük ile bağdaştırılamayacağı' iddia edilmektedir.,partial_substring_support,answer_ngram_search,32229,tilaf devletleri temsilcilerine,,,"ecekteki mesailerini şu üç noktada tespit ediyorlar (Erzurum şubesinin matbu raporu): 1) Katiyen göç etmemek. 2) Derhal ilmi, iktisadi, dini teşkilat yapmak. 3) Tecavüze maruz kalacak Doğu Vilayetlerinin herhangi bir bucağını müdafaada birleşmek. Vilayatı Şarkiye Müdafaa"
552,"Mustafa Kemal'in 'Eğer hükümet de aynı hassasiyeti gösterirse, siyasete zarar değil büyük faydalar temin olunacağı açıktır' sözünün anlamı nedir?","Sorun Heyeti Temsiliye'nin protesto etmesi değil, hükümetin sessiz kalmasıdır. Hükümet de Heyeti Temsiliye gibi düşman işgallerine karşı aynı hassasiyeti gösterirse iki hükümet görüntüsü değil güçlü bir birlik ortaya çıkar.",partial_substring_support,answer_ngram_search,375219,hükümet heyeti temsiliye,,," her şeyi kabul ve tatbike hazır bulunduklarını anlatmış ve her halde anlaşmazlık çıkaran ve bunda ısrar eden tarafın Heyeti Temsiliye olduğunu söylemiş. İhtimal ki, Yunus Nadi Bey'in bizimle şahsi tanışıklığından dolayı tarafları uzlaştırmak için arabuluculuk yap"
553,Mustafa Kemal'in 'Halbuki hükümet Adana'nın işgali gibi açık bir haksızlığı bile protesto eylememiştir' cümlesinin önemi nedir?,"Hükümet Heyeti Temsiliye'yi protesto etmekle eleştirirken, kendisi Adana işgali gibi büyük bir haksızlığa sessiz kalmıştır. Asıl eleştirilmesi gereken hükümetin pasif tutumudur, Heyeti Temsiliye'nin aktif direnişi değildir.",partial_substring_support,answer_ngram_search,375219,hükümet heyeti temsiliye,,," her şeyi kabul ve tatbike hazır bulunduklarını anlatmış ve her halde anlaşmazlık çıkaran ve bunda ısrar eden tarafın Heyeti Temsiliye olduğunu söylemiş. İhtimal ki, Yunus Nadi Bey'in bizimle şahsi tanışıklığından dolayı tarafları uzlaştırmak için arabuluculuk yap"
554,Mustafa Kemal'in 'Heyeti Temsiliye ne ümitsizlik ve fütura düşmüştür ne de şuursuzluk içindedir' sözünün anlamı nedir?,"Cemal Paşa'nın Heyeti Temsiliye'ye yönelik 'ümitsizlik ve fütur' suçlamalarını reddeder. Heyeti Temsiliye tam tersine bilinçli, kararlı ve vatanın selametini en iyi şekilde korumaya çalışmaktadır.",partial_substring_support,answer_ngram_search,375459,paşa nın heyeti temsiliye,,,"ak için arabuluculuk yapmasını teklif etmiş olacak. Yunus Nadi Bey, bu arabuluculuk teklifini memnuniyetle kabul etmiş. Yalnız Yunus Nadi Bey'in, Cemal Paşa'nın verdiği malumatı esas ve hakikat kabul ettiği ve vaziyeti ona göre değerlendirdiği şimdi bahsedeceğim te"
555,Cemal Paşa'nın 'devletimizin karadaki ve denizdeki mevcut vaziyetinde' vurgusu ne anlama gelmektedir?,"Osmanlı Devleti'nin zayıf durumda olduğunu, toprak kaybettiğini hatırlatarak Heyeti Temsiliye'nin İtilaf Devletlerine karşı daha ılımlı olması gerektiğini ima etmek içindir.",partial_substring_support,answer_ngram_search,42116,tilaf devletlerine karşı,,,"unu ve dokunulmazlığını düşünüyor. Halife ve padişahsız kurtuluşun manasını anlamak kabiliyetinde değil... Bu inanca muhalif fikir ve görüş ortaya koyacakların vay haline! Derhal dinsiz, vatansız, hain, reddolunmuş olur... Diğer mühim bir noktayı da ifade etmek la"
556,Mustafa Kemal'in 'maruzatımızın maalesef layıkı gibi dikkate alınmadığı kanaati hasıl olmaktadır' sözünün anlamı nedir?,"Heyeti Temsiliye'nin bunca izahat ve maruzatına rağmen, Cemal Paşa'nın telgrafında eski anlayışlar tekrar edilmiştir. Hükümet Heyeti Temsiliye'nin amaçlarını ve milli hareketin mahiyetini anlamamakta ısrar etmektedir.",partial_substring_support,answer_ngram_search,375219,hükümet heyeti temsiliye,,," her şeyi kabul ve tatbike hazır bulunduklarını anlatmış ve her halde anlaşmazlık çıkaran ve bunda ısrar eden tarafın Heyeti Temsiliye olduğunu söylemiş. İhtimal ki, Yunus Nadi Bey'in bizimle şahsi tanışıklığından dolayı tarafları uzlaştırmak için arabuluculuk yap"
557,İstanbul'un 'zehirli havası' ifadesiyle ne kastedilmektedir?,"İstanbul işgal altındadır, İtilaf Devletlerinin baskısı vardır. Bu ortamda yaşayan devlet adamları ve aydınlar bile gerçekleri görememekte, tavizkar düşüncelere kapılmakta, milli irade yerine düşmanların isteklerini önceliklendirmektedirler.",supported_via_heading_presence,heading_presence_from_question,914,un ,,,yinlari.com Tel: 021225221 56-99 Faks: 0212 249 28 92 Nutuk'un Hazırlanmasında Emeği Geçen Atatürk'ün Bütün Eserleri Danışm
558,Cemal Paşa'nın 'yakında toplanacak Meclisi Mebusan'ın âlimane tedbirleri takdir edeceği beklenmektedir' sözünün anlamı nedir?,"Cemal Paşa, Meclisi Mebusan toplanınca daha akıllıca ve ılımlı kararlar alınacağını, Heyeti Temsiliye'nin sert tutumunun yumuşayacağını ima etmektedir. Bu Heyeti Temsiliye'nin tutumunu eleştiren dolaylı bir ifadedir.",partial_substring_support,answer_ngram_search,7067,heyeti temsiliye nin,,,atı Milli Teşkilatın Düzene Sokulması Yahya Kaptan Meselesi Vicdani Vazifelerimden Biri 1919 Sonbaharında Karşılaştığımız Diğer Bazı Vakalar Ankara'ya Geliş Kâzım Karabekir Paşa Heyeti Temsiliye'nin Ankara'ya Gitmesine Taraftar Değildi Genel Vaziyeti İdare ve 
559,Mustafa Kemal'in 'Meclisi Mebusan'ın da aynı ruh ve his ile donanmış olacağı ümidini kuvvetle besler' cevabının anlamı nedir?,"Mustafa Kemal, Meclisi Mebusan'ın Heyeti Temsiliye ile aynı düşüncede olacağını, yani onurlu, kararlı ve taviz vermez bir tutum sergileyeceğini belirtir. Cemal Paşa'nın Meclis'in daha ılımlı olacağı beklentisini reddeder.",partial_substring_support,answer_ngram_search,5516,heyeti temsiliye,,,", İktidarsızlığın Numunesidir Damat Şerif Paşa Milleti Zehirliyor Yegâne Kabahatimiz Ahmet İzzet Paşa'nın Nasihatnamesi Ali Rıza Paşa Cumhuriyet Yapılacağını Keşfediyor Salih Paşa Heyeti Temsiliye İle Temas İçin Geliyor Askeri Nigehban Cemiyeti İşgali, Kın"
560,Mustafa Kemal'in 'Artık bu konuda Heyeti Temsiliye'ce yapılacak bir şey kalmamıştır' sözünün anlamı nedir?,"Dahiliye Nezareti'nin milli harekâta aykırı memur tayinleri konusunda ısrarla devam etmesi karşısında, Heyeti Temsiliye'nin daha fazla istirhamda bulunmayacağını ifade eder. Artık sorumluluk hükümettedir.",partial_substring_support,answer_ngram_search,533133,dahiliye nezareti nin milli,,,"i Klemanso’ ve Pişo'nun,? muhtelif siyasi ricalin en samimi ve kadim dostluklarına mazhar olmuş zevatın Fransa'da mühim bir rol çevireceğinden ve kamuoyunu tam manasıyla kendilerine çekeceğinden ve cezbedeceğinden emin olunuz. Bu zatın, İsviçre'ye geçeceğine dair mal"
561,Yunus Nadi Bey'in arabuluculuk teklifinin amacı nedir?,"Hükümet ile Heyeti Temsiliye arasındaki anlaşmazlığı gidermek, buhranın belirsiz vaziyette sürüp gitmesini engellemek ve dahilen ve haricen iyi olmayan durumu düzeltmektir.",partial_substring_support,answer_ngram_search,375219,hükümet heyeti temsiliye,,," her şeyi kabul ve tatbike hazır bulunduklarını anlatmış ve her halde anlaşmazlık çıkaran ve bunda ısrar eden tarafın Heyeti Temsiliye olduğunu söylemiş. İhtimal ki, Yunus Nadi Bey'in bizimle şahsi tanışıklığından dolayı tarafları uzlaştırmak için arabuluculuk yap"
562,Mustafa Kemal'in 'her kime karşı olursa olsun icabını yapmakta tereddüde mahal yoktur' talimatının amacı nedir?,"Milli harekât aleyhinde hareket edenlerin kim olursa olsun (şeyh, ağa, memur vs.) korunmayacağını, tüm milli güçlerin kararlı hareket etmesi gerektiğini vurgulamak ve olası tereddütleri ortadan kaldırmaktır.",partial_substring_support,answer_ngram_search,459416,aleyhinde hareket,,,"hıslar, gayrimüslim unsurları devamlı olarak Kuvayi Milliye aleyhine tahrike başladılar. Rum ve Ermeni patrikleri, Kuvayi Milliye aleyhinde İtilaf devletleri temsilcilerine müracaat ettiler. Ermeni Patriği Zaven Efendi, Neologos gazetesinde yayımladığı bir "
563,Mustafa Kemal'in Mahmut Paşa'ya 'bu milli azim ve kararın İstihzaratı Sulhiye Komisyonu üyelerince malum bulunması ve itaat olunması lüzumu' vurgusunun amacı nedir?,"Sulh görüşmelerine gidecek delegelerin Erzurum ve Sivas Kongreleri kararlarına uygun hareket etmelerini sağlamak, Doğu Anadolu'da toprak tavizi konuşulmamasını garantilemek ve milli iradeye aykırı tavizler verilmesini engellemektir.",partial_substring_support,answer_ngram_search,419030,erzurum sivas kongreleri,,,"ndiler, Ahmet İzzet Paşa'nın yazdığı nasihatname ve verdiğimiz cevabın okunması bir hatıramı canlandırdı. Milletin nazarında ve tarihte kayıtlı kalması için onu da söylemiş olayım: Ali Rıza Paşa, bir gün Ahmet İzzet Paşa'yı ziyaret eder. Sohbet esnasında aleyhimde"
564,Cemal Paşa'nın 'kabinenin fikrini arz ederim' ifadesinin amacı nedir?,"Telgrafta yazılanların sadece kendi şahsi görüşü değil, tüm kabinenin ortak fikri olduğunu göstermek, böylece Heyeti Temsiliye üzerinde daha fazla baskı oluşturmak.",partial_substring_support,answer_ngram_search,132350,olduğunu göstermek,,,"er."" Buna karşı icap eden tedbirler alındı ve Meclisi Mebusan'ın toplantıya daveti talep olundu (Vesika: 39). Ağustos'un yedinci günü Kongre toplantısına son verirken, Kongre heyetine: ""Esaslı kararlar alındığını ve cihana milletimizin mevcudiyet ve birliğin"
565,Mustafa Kemal'in Cemal Paşa'ya 'delegemiz olmak itibariyle zatı devletlerinin Vekiller Heyeti'ni aydınlatmanız lazım' demesinin amacı nedir?,"Cemal Paşa'nın kabinede milli teşkilatın delegesi ve kefili olduğunu hatırlatmak, vaki olmayan hususları kabineye anlatmasını istemek ve hükümetin yanlış bilgiye dayanarak karar vermesini engellemektir.",partial_substring_support,answer_ngram_search,632936,cemal paşa nın kabinede,,,"eple tabiat ve hakikate vâkıf olanlar, elinden geldiği kadar mensup olduğu milleti aydınlatıp uyararak, onlara kurtuluş hedefine yürümekte rehberliği en büyük insanlık vazifesi bilmelidirler. Türk milletinin en bariz arzu ve imanı: Kurtuluş Türk milletinin kalbin"
566,Yunus Nadi Bey'in arabuluculuk girişiminin özeti nedir?,"Yunus Nadi Bey, Cemal Paşa'nın daveti üzerine hükümet ile Heyeti Temsiliye arasında arabuluculuk yapmayı teklif etmiş, hükümetin milli talepleri kabul etmeye hazır olduğunu söylemiş ancak Mustafa Kemal, Yunus Nadi Bey'in hükümetten yanlış bilgilendirildiğini belirterek tekliflerin yerine getirilmesini istemiştir.",partial_substring_support,answer_ngram_search,366942,mustafa kemal yunus nadi bey,,,"oğacak tehlikeleri sayıyor ve nihayet baklayı ağzından çıkararak, tarafınızdan el konulan resmi dairelerin tahliyesi ve hükümet muamelelerine vurulan sektenin kaldırılması ve hükümet nüfuzuna riayet olunması ve yabancılar ile siyasi münasebetlere girişilmemesi ve mebu"
